rho,	rhou,	rhov,	rhoet
0.0658921,	0.0271254,	0.0395644,	0.0628481
0.065519,	0.0268454,	0.0391895,	0.0623835
0.0651528,	0.0265754,	0.0388236,	0.0619302
0.0648037,	0.0263149,	0.0384675,	0.0614956
0.0644617,	0.0260636,	0.0381188,	0.0610715
0.0641309,	0.025819,	0.0377789,	0.0606607
0.0638084,	0.0255816,	0.0374449,	0.0602614
0.063492,	0.0253524,	0.0371176,	0.0598713
0.0631807,	0.0251304,	0.0367973,	0.0594892
0.062874,	0.0249115,	0.0364841,	0.0591147
0.0625702,	0.0247005,	0.0361777,	0.0587453
0.0622705,	0.0244972,	0.035878,	0.0583824
0.0619762,	0.024299,	0.0355849,	0.058028
0.0616851,	0.0241036,	0.0352979,	0.0576799
0.061399,	0.023918,	0.0350176,	0.0573376
0.0611176,	0.0237408,	0.0347432,	0.0570022
0.06084,	0.0235707,	0.0344742,	0.0566731
0.0605665,	0.0234054,	0.0342109,	0.0563516
0.0602966,	0.02324,	0.0339528,	0.0560368
0.0600364,	0.0230765,	0.0337004,	0.055732
0.0597812,	0.0229204,	0.0334517,	0.0554322
0.0595311,	0.0227704,	0.033207,	0.055138
0.059292,	0.0226254,	0.0329674,	0.0548548
0.0590552,	0.0224852,	0.0327315,	0.0545755
0.0588206,	0.022348,	0.0324998,	0.0543008
0.0585878,	0.0222123,	0.0322726,	0.0540304
0.0583562,	0.0220734,	0.0320494,	0.0537639
0.0581241,	0.0219381,	0.0318301,	0.0534979
0.0578925,	0.0218061,	0.0316146,	0.053234
0.0576622,	0.0216764,	0.0314031,	0.052974
0.0574334,	0.0215484,	0.0311954,	0.0527178
0.0572064,	0.0214219,	0.0309913,	0.0524655
0.0569822,	0.0212966,	0.0307911,	0.0522179
0.0567606,	0.0211668,	0.0305945,	0.0519745
0.0565462,	0.0210385,	0.0304021,	0.0517381
0.0563432,	0.0209114,	0.0302138,	0.0515121
0.0561414,	0.020786,	0.0300273,	0.0512879
0.0559408,	0.0206626,	0.0298431,	0.0510658
0.0557396,	0.0205409,	0.0296619,	0.0508439
0.0555419,	0.020418,	0.029483,	0.0506266
0.0553492,	0.0202946,	0.0293064,	0.0504139
0.0551654,	0.0201711,	0.0291302,	0.0502085
0.0549881,	0.0200476,	0.0289558,	0.0500088
0.0548161,	0.0199138,	0.028784,	0.0498157
0.0546478,	0.0197765,	0.0286158,	0.0496254
0.0544857,	0.019638,	0.0284501,	0.0494399
0.054327,	0.0194922,	0.0282854,	0.0492592
0.054168,	0.0193481,	0.0281223,	0.0490768
0.054009,	0.0192009,	0.0279608,	0.0488947
0.053849,	0.0190559,	0.0278015,	0.0487111
0.0536819,	0.0189189,	0.0276447,	0.0485189
0.0535282,	0.0187868,	0.0274914,	0.0483391
0.0533799,	0.0186593,	0.0273402,	0.0481651
0.0532375,	0.018531,	0.0271916,	0.047998
0.0530984,	0.0184088,	0.0270455,	0.0478336
0.0529715,	0.0182918,	0.0269032,	0.0476795
0.0528467,	0.0181803,	0.0267616,	0.0475282
0.0527254,	0.0180709,	0.0266222,	0.0473819
0.0526062,	0.0179648,	0.0264855,	0.0472385
0.0524843,	0.0178657,	0.0263503,	0.0470937
