rho,	rhou,	rhov,	rhoet
0.00556314,	0.00324053,	0.00206195,	0.00414591
0.00552478,	0.00320853,	0.00204303,	0.0041084
0.00548666,	0.00317688,	0.00202424,	0.00407127
0.00544877,	0.00314557,	0.00200558,	0.00403451
0.00541113,	0.0031146,	0.00198705,	0.00399812
0.00537372,	0.00308396,	0.00196865,	0.00396209
0.00533653,	0.00305365,	0.00195038,	0.00392642
0.00529956,	0.00302366,	0.00193224,	0.0038911
0.00526281,	0.002994,	0.00191422,	0.00385612
0.00522628,	0.00296465,	0.00189633,	0.00382149
0.00518995,	0.00293561,	0.00187855,	0.0037872
0.00515382,	0.00290688,	0.0018609,	0.00375324
0.0051179,	0.00287846,	0.00184338,	0.0037196
0.00508217,	0.00285033,	0.00182597,	0.00368629
0.00504663,	0.0028225,	0.00180868,	0.0036533
0.00501128,	0.00279497,	0.0017915,	0.00362061
0.00497611,	0.00276771,	0.00177445,	0.00358824
0.00494112,	0.00274075,	0.00175751,	0.00355616
0.0049063,	0.00271406,	0.00174069,	0.00352439
0.00487166,	0.00268764,	0.00172398,	0.0034929
0.00483718,	0.0026615,	0.00170738,	0.00346171
0.00480286,	0.00263562,	0.0016909,	0.0034308
0.00476871,	0.00261,	0.00167452,	0.00340016
0.00473471,	0.00258464,	0.00165826,	0.0033698
0.00470087,	0.00255954,	0.00164211,	0.00333971
0.00466717,	0.00253468,	0.00162607,	0.00330989
0.00463363,	0.00251007,	0.00161013,	0.00328032
0.00460022,	0.00248571,	0.00159431,	0.00325101
0.00456696,	0.00246158,	0.00157859,	0.00322195
0.00453384,	0.00243769,	0.00156298,	0.00319314
0.00450085,	0.00241403,	0.00154748,	0.00316457
0.00446799,	0.0023906,	0.00153208,	0.00313624
0.00443526,	0.00236739,	0.00151678,	0.00310815
0.00440266,	0.0023444,	0.00150159,	0.00308029
0.00437019,	0.00232162,	0.0014865,	0.00305265
0.00433784,	0.00229906,	0.00147152,	0.00302524
0.0043056,	0.00227672,	0.00145664,	0.00299805
0.00427349,	0.00225457,	0.00144186,	0.00297107
0.00424149,	0.00223263,	0.00142718,	0.00294431
0.00420961,	0.0022109,	0.0014126,	0.00291775
0.00417784,	0.00218936,	0.00139813,	0.00289141
0.00414618,	0.00216801,	0.00138375,	0.00286526
0.00411464,	0.00214685,	0.00136947,	0.00283931
0.00408319,	0.00212589,	0.0013553,	0.00281357
0.00405186,	0.00210511,	0.00134122,	0.00278801
0.00402063,	0.00208451,	0.00132724,	0.00276264
0.00398951,	0.00206409,	0.00131336,	0.00273747
0.00395848,	0.00204385,	0.00129957,	0.00271247
0.00392756,	0.00202378,	0.00128588,	0.00268766
0.00389674,	0.00200388,	0.00127229,	0.00266303
0.00386602,	0.00198416,	0.0012588,	0.00263857
0.0038354,	0.0019646,	0.0012454,	0.00261429
0.00380488,	0.00194521,	0.0012321,	0.00259018
0.00377445,	0.00192598,	0.00121889,	0.00256624
0.00374412,	0.0019069,	0.00120578,	0.00254246
0.00371389,	0.00188799,	0.00119276,	0.00251885
0.00368375,	0.00186923,	0.00117983,	0.0024954
0.00365371,	0.00185063,	0.001167,	0.00247212
0.00362376,	0.00183217,	0.00115427,	0.00244899
0.00359391,	0.00181387,	0.00114162,	0.00242601
0.00356415,	0.00179571,	0.00112907,	0.0024032
0.00353448,	0.0017777,	0.00111662,	0.00238054
0.00350492,	0.00175983,	0.00110425,	0.00235802
0.00347544,	0.00174211,	0.00109198,	0.00233566
0.00344606,	0.00172451,	0.0010798,	0.00231344
0.00341677,	0.00170706,	0.00106771,	0.00229136
0.00338758,	0.00168974,	0.00105571,	0.00226943
0.00335848,	0.00167255,	0.00104381,	0.00224763
0.00332948,	0.0016555,	0.00103199,	0.00222598
0.00330057,	0.00163858,	0.00102026,	0.00220446
0.00327175,	0.00162178,	0.00100863,	0.00218308
0.00324304,	0.00160512,	0.000997083,	0.00216184
0.00321442,	0.00158858,	0.000985626,	0.00214074
0.0031859,	0.00157217,	0.000974258,	0.00211977
0.00315747,	0.00155588,	0.00096298,	0.00209893
0.00312915,	0.00153972,	0.00095179,	0.00207822
0.00310092,	0.00152368,	0.000940688,	0.00205765
0.0030728,	0.00150777,	0.000929674,	0.0020372
0.00304477,	0.00149197,	0.000918748,	0.00201689
0.00301685,	0.00147629,	0.000907909,	0.0019967
0.00298902,	0.00146073,	0.000897158,	0.00197665
0.0029613,	0.00144529,	0.000886494,	0.00195672
0.00293369,	0.00142996,	0.000875916,	0.00193691
0.00290618,	0.00141475,	0.000865425,	0.00191723
0.00287877,	0.00139965,	0.00085502,	0.00189768
0.00285147,	0.00138466,	0.000844701,	0.00187824
0.00282428,	0.00136979,	0.000834468,	0.00185894
0.00279719,	0.00135503,	0.00082432,	0.00183975
0.00277021,	0.00134037,	0.000814257,	0.00182069
0.00274335,	0.00132583,	0.00080428,	0.00180174
0.00271659,	0.00131139,	0.000794387,	0.00178292
0.00268995,	0.00129707,	0.000784579,	0.00176422
0.00266342,	0.00128285,	0.000774855,	0.00174563
0.002637,	0.00126873,	0.000765215,	0.00172717
0.0026107,	0.00125472,	0.000755658,	0.00170882
0.00258452,	0.00124082,	0.000746186,	0.0016906
0.00255845,	0.00122701,	0.000736796,	0.00167249
0.0025325,	0.00121332,	0.000727489,	0.0016545
0.00250667,	0.00119972,	0.000718265,	0.00163662
0.00248096,	0.00118623,	0.000709124,	0.00161886
0.00245537,	0.00117284,	0.000700065,	0.00160122
0.0024299,	0.00115955,	0.000691087,	0.0015837
0.00240456,	0.00114636,	0.000682191,	0.00156629
0.00237934,	0.00113327,	0.000673377,	0.001549
0.00235425,	0.00112028,	0.000664643,	0.00153182
0.00232928,	0.00110739,	0.000655991,	0.00151476
0.00230445,	0.0010946,	0.000647418,	0.00149782
0.00227974,	0.00108191,	0.000638926,	0.00148099
0.00225516,	0.00106931,	0.000630514,	0.00146427
0.00223071,	0.00105681,	0.000622181,	0.00144767
0.0022064,	0.00104441,	0.000613928,	0.00143119
0.00218222,	0.00103211,	0.000605754,	0.00141482
0.00215817,	0.0010199,	0.000597658,	0.00139856
0.00213426,	0.00100779,	0.000589641,	0.00138242
0.00211049,	0.000995774,	0.000581701,	0.00136639
0.00208685,	0.000983853,	0.00057384,	0.00135048
0.00206335,	0.000972028,	0.000566055,	0.00133469
0.00203999,	0.000960298,	0.000558348,	0.001319
0.00201677,	0.000948662,	0.000550717,	0.00130343
0.00199369,	0.00093712,	0.000543163,	0.00128798
0.00197075,	0.000925672,	0.000535685,	0.00127264
0.00194796,	0.000914318,	0.000528283,	0.00125741
0.00192531,	0.000903057,	0.000520955,	0.0012423
0.00190281,	0.000891889,	0.000513703,	0.0012273
0.00188045,	0.000880814,	0.000506526,	0.00121242
0.00185824,	0.000869831,	0.000499423,	0.00119765
0.00183617,	0.000858941,	0.000492393,	0.00118299
0.00181426,	0.000848143,	0.000485438,	0.00116845
0.00179249,	0.000837436,	0.000478555,	0.00115402
0.00177087,	0.000826821,	0.000471745,	0.00113971
0.0017494,	0.000816297,	0.000465008,	0.00112551
0.00172808,	0.000805864,	0.000458343,	0.00111142
0.00170692,	0.000795521,	0.000451749,	0.00109745
0.0016859,	0.00078527,	0.000445227,	0.00108359
0.00166504,	0.000775108,	0.000438776,	0.00106984
0.00164434,	0.000765036,	0.000432395,	0.00105621
0.00162378,	0.000755055,	0.000426085,	0.00104269
0.00160338,	0.000745162,	0.000419844,	0.00102928
0.00158314,	0.000735359,	0.000413672,	0.00101599
0.00156305,	0.000725645,	0.00040757,	0.00100281
0.00154312,	0.000716019,	0.000401536,	0.000989741
0.00152335,	0.000706482,	0.00039557,	0.000976786
0.00150373,	0.000697034,	0.000389672,	0.000963944
0.00148427,	0.000687673,	0.000383841,	0.000951215
0.00146496,	0.000678399,	0.000378077,	0.000938599
0.00144582,	0.000669214,	0.00037238,	0.000926094
0.00142683,	0.000660115,	0.000366749,	0.000913702
0.001408,	0.000651103,	0.000361183,	0.000901422
0.00138933,	0.000642178,	0.000355683,	0.000889254
0.00137082,	0.000633339,	0.000350248,	0.000877198
0.00135247,	0.000624586,	0.000344876,	0.000865253
0.00133428,	0.000615919,	0.000339569,	0.000853419
0.00131625,	0.000607337,	0.000334326,	0.000841696
0.00129837,	0.000598841,	0.000329145,	0.000830085
0.00128066,	0.000590429,	0.000324027,	0.000818584
0.00126311,	0.000582102,	0.000318972,	0.000807193
0.00124571,	0.000573859,	0.000313978,	0.000795913
0.00122848,	0.0005657,	0.000309045,	0.000784742
0.00121141,	0.000557625,	0.000304174,	0.000773681
0.00119449,	0.000549632,	0.000299362,	0.00076273
0.00117774,	0.000541723,	0.000294611,	0.000751887
0.00116114,	0.000533897,	0.000289919,	0.000741154
0.00114471,	0.000526152,	0.000285287,	0.000730529
