rho,	rhou,	rhov,	rhoet
0.0140399,	0.011103,	0.0075492,	0.0149604
0.0135761,	0.011063,	0.00732288,	0.0144042
0.0131507,	0.0112283,	0.00710476,	0.0138215
0.012904,	0.0113953,	0.006907,	0.0139649
0.0131184,	0.0115476,	0.0067249,	0.0142148
0.0133148,	0.0116834,	0.00656302,	0.0144446
0.013492,	0.0118013,	0.00642669,	0.0146523
0.0136454,	0.011896,	0.00641526,	0.0148306
0.0137708,	0.0119631,	0.00645855,	0.0149738
0.0138562,	0.0119938,	0.00655583,	0.01508
0.013903,	0.011982,	0.00663916,	0.0151293
0.0139236,	0.0119422,	0.00671116,	0.0151397
0.0139262,	0.0118848,	0.00677332,	0.0151243
0.0139149,	0.0118153,	0.00682625,	0.01509
0.01389,	0.0117347,	0.00686955,	0.0150387
0.0138558,	0.0116481,	0.00690449,	0.0149767
0.0106109,	0.00877733,	0.00794697,	0.0114494
0.0140082,	0.01168,	0.00685678,	0.0150863
0.0139197,	0.0115487,	0.00687651,	0.0149629
0.0138311,	0.0114218,	0.00689006,	0.0148422
0.0137421,	0.0112988,	0.0068978,	0.0147237
0.0136532,	0.0111798,	0.00690042,	0.014608
0.013564,	0.0110644,	0.00689832,	0.0144945
0.0134737,	0.0109512,	0.00689163,	0.0143818
0.0134405,	0.0108932,	0.00694247,	0.0143365
0.0134955,	0.0109188,	0.00707691,	0.0143937
0.0135431,	0.0109397,	0.0071955,	0.0144422
0.0135478,	0.0109196,	0.0072572,	0.0144429
0.0134087,	0.0107661,	0.00713508,	0.0142832
0.0132291,	0.0105768,	0.00697411,	0.0140742
0.013046,	0.0103861,	0.00682317,	0.013859
0.0125502,	0.00983438,	0.00675643,	0.0132336
0.0124087,	0.00969196,	0.00660824,	0.0130687
0.0121337,	0.00941958,	0.00644464,	0.0127462
0.0117299,	0.00902436,	0.00626409,	0.0122737
0.0113662,	0.00875679,	0.00609963,	0.0118484
0.0110375,	0.00869137,	0.00594928,	0.0114649
0.0108394,	0.00863145,	0.00581127,	0.0111765
0.0107987,	0.00857564,	0.00568476,	0.0111293
0.0107589,	0.00852279,	0.00556784,	0.0110846
0.0107195,	0.00847201,	0.00545909,	0.0110417
0.0106791,	0.00842172,	0.00537873,	0.0109985
0.0106867,	0.00841309,	0.00544412,	0.0110081
0.0107265,	0.00843355,	0.00554637,	0.0110534
0.0107641,	0.00845379,	0.00563801,	0.011097
0.0107991,	0.00847306,	0.00571994,	0.0111383
0.0108042,	0.00846853,	0.00572852,	0.0111496
0.0107761,	0.0084534,	0.00561481,	0.011113
0.0107942,	0.0084554,	0.00550868,	0.0110353
0.010808,	0.00844223,	0.00541126,	0.0109417
0.0108169,	0.00842455,	0.00543318,	0.0108459
0.01174,	0.00989936,	0.00538443,	0.0122537
0.0109007,	0.00855248,	0.00517595,	0.0110198
0.0106487,	0.00828312,	0.00506812,	0.010728
0.0103824,	0.00800007,	0.00498771,	0.010415
0.0101468,	0.00781091,	0.0049213,	0.010145
0.00992512,	0.00783942,	0.00485839,	0.00989472
0.00971377,	0.00787712,	0.00479814,	0.00993221
0.00962386,	0.00791905,	0.00473989,	0.0100084
0.00931396,	0.00689313,	0.00527876,	0.00921151
0.0099015,	0.00813569,	0.00466492,	0.0103151
0.00993194,	0.00814671,	0.00470862,	0.0103508
0.00995927,	0.00815516,	0.00474905,	0.010382
0.00998214,	0.00815941,	0.00478597,	0.010407
0.00999943,	0.00815809,	0.00481922,	0.0104242
0.0100102,	0.00815014,	0.00484847,	0.0104329
0.0100176,	0.00813901,	0.00487523,	0.0104374
0.0100201,	0.00812266,	0.00489894,	0.0104351
0.0100162,	0.00809945,	0.00491912,	0.0104241
0.0100052,	0.00806848,	0.00493546,	0.0104034
0.00998658,	0.00802921,	0.0049478,	0.0103722
0.00996055,	0.00798165,	0.0049558,	0.0103306
0.00992184,	0.00792036,	0.00495812,	0.0102723
0.00987409,	0.00784959,	0.00495572,	0.0102025
0.00982011,	0.00777287,	0.00495016,	0.0101263
0.00976227,	0.00769316,	0.00494244,	0.0100472
0.00971482,	0.00762359,	0.00494599,	0.00998145
0.00974684,	0.00762586,	0.00503644,	0.0100107
0.00976235,	0.00761464,	0.00511088,	0.0100324
0.00976078,	0.00758295,	0.00517566,	0.0100274
0.0097467,	0.00753721,	0.00523087,	0.0100036
0.00965577,	0.00742409,	0.00516329,	0.00988618
0.00953686,	0.00728883,	0.00504964,	0.00973304
0.0094281,	0.00716661,	0.00494767,	0.00959254
0.00932975,	0.00705787,	0.0048565,	0.00946593
0.00924128,	0.00696211,	0.00477514,	0.00935315
0.00916171,	0.00697878,	0.00470254,	0.00929291
0.00911033,	0.00686277,	0.00456503,	0.00930084
0.0088255,	0.00656314,	0.00448267,	0.00893504
0.00858708,	0.00631791,	0.00441164,	0.00863388
0.0083861,	0.00631062,	0.00434952,	0.00838503
0.0082151,	0.00635137,	0.00429433,	0.00817815
0.0080821,	0.00637858,	0.00424444,	0.0080931
0.00810502,	0.00639342,	0.00419855,	0.00812929
0.00811762,	0.00639703,	0.0041556,	0.00815177
0.00812085,	0.00639052,	0.00411474,	0.0081618
0.0081156,	0.00637495,	0.00407532,	0.00816056
0.00810282,	0.0063514,	0.00403681,	0.00814935
0.0080833,	0.0063208,	0.00399877,	0.00812921
0.00805772,	0.00628396,	0.00398614,	0.00810107
0.00802711,	0.00624201,	0.00398005,	0.00806621
0.00799378,	0.006197,	0.00397283,	0.00802688
0.00795662,	0.0061477,	0.00396405,	0.00798164
0.00791531,	0.00609375,	0.00395339,	0.00793002
0.00786941,	0.00603427,	0.00394007,	0.00786985
0.00784597,	0.00601016,	0.0039292,	0.0078219
0.00786164,	0.00604762,	0.00392312,	0.00779809
0.00787098,	0.00608023,	0.00391609,	0.00776906
0.00790939,	0.00608473,	0.0039394,	0.00770968
0.00797821,	0.00610637,	0.00399655,	0.00767627
0.00804268,	0.0061343,	0.00404507,	0.00768569
0.00809979,	0.00617266,	0.00408573,	0.00776879
0.00814934,	0.00620362,	0.00411886,	0.00784242
0.00819295,	0.00622895,	0.00414552,	0.00790847
0.00818064,	0.00620395,	0.00407016,	0.00791
0.00814165,	0.00615078,	0.00400489,	0.00787352
0.00809869,	0.00609385,	0.00394611,	0.00783124
0.00805302,	0.00603485,	0.003889,	0.0077851
0.00800437,	0.00597344,	0.00383384,	0.0077347
0.00795325,	0.00591017,	0.00378073,	0.00768074
0.00790998,	0.00586292,	0.0037219,	0.0076528
0.00784266,	0.00581539,	0.00361348,	0.00769519
0.00758796,	0.00553363,	0.0035457,	0.00737598
0.00735298,	0.00532711,	0.00348305,	0.00708261
0.00713675,	0.00534327,	0.0034254,	0.00684476
0.00695016,	0.00537559,	0.00337315,	0.00688747
0.00699631,	0.00541719,	0.00332589,	0.00694165
0.00704564,	0.00546307,	0.00334858,	0.00700132
0.00709486,	0.00550925,	0.00338045,	0.00706174
0.00714149,	0.00555279,	0.00341047,	0.0071194
0.00718383,	0.00559162,	0.00343821,	0.00717184
0.00722066,	0.00562427,	0.00346339,	0.00721728
0.00725124,	0.00564983,	0.00348583,	0.00725465
0.00727508,	0.00566775,	0.00350545,	0.00728328
0.00729038,	0.00567608,	0.00352213,	0.00730163
0.00729932,	0.00567721,	0.00353606,	0.0073116
0.00730206,	0.00567133,	0.0035473,	0.00731338
0.00729887,	0.00565878,	0.003556,	0.00730739
0.00729015,	0.00564002,	0.0035623,	0.00729414
0.0072763,	0.00561553,	0.00356634,	0.00727421
0.00725774,	0.00558584,	0.00356827,	0.0072482
0.00723491,	0.00555148,	0.00356825,	0.00721672
0.00720824,	0.00551297,	0.0035664,	0.00718037
0.00717811,	0.00547081,	0.00356287,	0.0071397
0.00719923,	0.00547229,	0.00362238,	0.00716119
0.0072177,	0.0054699,	0.0036812,	0.00717904
0.00722844,	0.00545939,	0.00373298,	0.0071872
0.00723207,	0.00544156,	0.00377779,	0.00718651
0.00722845,	0.00541644,	0.00381579,	0.00717698
0.00721829,	0.00538485,	0.00384738,	0.00715955
0.00716282,	0.00530894,	0.00380826,	0.00707568
0.00708753,	0.00522144,	0.00373356,	0.00697483
0.00700877,	0.00513398,	0.00365389,	0.00687297
0.00693269,	0.00505006,	0.00358081,	0.00677505
