rho,	rhou,	rhov,	rhoet
0.040518,	0.0296967,	0.0216075,	0.0409084
0.0402579,	0.029468,	0.0214532,	0.040599
0.0399996,	0.0292411,	0.0213,	0.0402917
0.0397428,	0.0290157,	0.0211478,	0.0399863
0.0394882,	0.0287927,	0.0209967,	0.0396837
0.0392353,	0.0285707,	0.0208465,	0.0393828
0.0389851,	0.0283518,	0.0206977,	0.0390854
0.0387376,	0.0281364,	0.0205502,	0.0387918
0.038493,	0.0279244,	0.0204042,	0.0385022
0.0382514,	0.027716,	0.0202597,	0.0382167
0.0380129,	0.0275111,	0.0201169,	0.0379356
0.0377774,	0.0273097,	0.0199758,	0.0376588
0.0375451,	0.0271111,	0.0198366,	0.0373865
0.0373155,	0.0269143,	0.0196992,	0.0371177
0.0370885,	0.0267196,	0.0195635,	0.0368517
0.036864,	0.0265271,	0.0194296,	0.036589
0.0366422,	0.026337,	0.0192975,	0.0363296
0.0364231,	0.0261495,	0.0191672,	0.0360737
0.0362067,	0.0259645,	0.0190386,	0.0358215
0.0359929,	0.0257822,	0.0189119,	0.0355728
0.0357818,	0.0256025,	0.0187868,	0.0353278
0.035573,	0.0254254,	0.0186636,	0.035087
0.0353668,	0.0252508,	0.018542,	0.0348502
0.0351628,	0.0250781,	0.0184221,	0.0346163
0.034961,	0.0249071,	0.0183036,	0.0343851
0.034761,	0.0247368,	0.0181865,	0.0341559
0.0345621,	0.0245662,	0.0180706,	0.0339277
0.0343646,	0.0243965,	0.0179561,	0.0337014
0.0341685,	0.024228,	0.0178427,	0.0334768
0.0339736,	0.0240605,	0.0177305,	0.033254
0.03378,	0.0238941,	0.0176195,	0.033033
0.0335875,	0.0237289,	0.0175095,	0.0328137
0.0333964,	0.023565,	0.0174006,	0.0325963
0.0332065,	0.0234025,	0.0172927,	0.0323807
0.0330179,	0.0232416,	0.0171859,	0.0321671
0.0328305,	0.0230811,	0.0170799,	0.0319547
0.0326443,	0.0229219,	0.0169747,	0.031744
0.0324597,	0.0227646,	0.0168706,	0.0315355
0.0322768,	0.0226093,	0.0167674,	0.0313293
0.0320957,	0.0224561,	0.0166653,	0.0311256
0.0319163,	0.0223048,	0.0165641,	0.0309241
0.0317387,	0.0221542,	0.0164639,	0.0307245
0.0315628,	0.0220049,	0.0163647,	0.0305268
0.0313886,	0.0218573,	0.0162664,	0.0303311
0.0312162,	0.0217116,	0.0161691,	0.0301375
0.0310456,	0.0215679,	0.0160728,	0.0299461
0.0308771,	0.0214262,	0.0159776,	0.0297571
0.0307105,	0.0212865,	0.0158834,	0.0295704
0.0305459,	0.0211489,	0.0157902,	0.0293862
0.0303833,	0.0210132,	0.015698,	0.0292043
0.0302227,	0.0208796,	0.0156069,	0.0290251
0.0300642,	0.0207481,	0.0155168,	0.0288484
0.0299076,	0.0206185,	0.0154279,	0.0286743
0.0297531,	0.0204903,	0.0153401,	0.028503
0.0296,	0.0203631,	0.0152533,	0.0283332
0.0294484,	0.0202369,	0.0151674,	0.0281649
0.0292983,	0.0201118,	0.0150826,	0.0279983
0.0291497,	0.0199879,	0.0149986,	0.0278334
0.0290026,	0.0198652,	0.0149156,	0.0276702
0.0288568,	0.0197436,	0.0148335,	0.0275086
0.0287121,	0.0196235,	0.0147523,	0.0273496
0.0285687,	0.0195039,	0.0146718,	0.0271919
0.0284262,	0.019384,	0.014592,	0.0270347
0.0282848,	0.0192648,	0.0145129,	0.0268786
0.0281443,	0.0191464,	0.0144344,	0.0267236
0.0280047,	0.0190287,	0.0143565,	0.0265696
0.0278661,	0.0189118,	0.0142793,	0.0264166
0.0277282,	0.0187956,	0.0142026,	0.0262647
0.0275912,	0.0186801,	0.0141265,	0.0261138
0.027455,	0.0185654,	0.014051,	0.025964
0.0273197,	0.0184516,	0.0139761,	0.0258152
0.0271851,	0.0183385,	0.0139017,	0.0256675
0.0270514,	0.0182263,	0.0138278,	0.0255208
0.0269186,	0.018115,	0.0137544,	0.0253753
0.0267865,	0.0180046,	0.0136816,	0.0252309
0.0266554,	0.0178952,	0.0136093,	0.0250876
0.0265252,	0.0177868,	0.0135375,	0.0249455
0.0263959,	0.0176793,	0.0134662,	0.0248046
0.0262675,	0.0175729,	0.0133954,	0.0246649
0.0261401,	0.0174675,	0.0133251,	0.0245265
0.0260137,	0.0173632,	0.0132554,	0.0243893
0.0258881,	0.0172589,	0.0131861,	0.0242529
0.0257634,	0.017155,	0.0131174,	0.0241173
0.0256395,	0.0170519,	0.0130491,	0.0239825
0.0255164,	0.0169495,	0.0129813,	0.0238487
0.025394,	0.0168473,	0.0129139,	0.0237153
0.0252725,	0.016746,	0.012847,	0.023583
0.0251519,	0.0166456,	0.0127805,	0.0234516
0.0250323,	0.0165462,	0.0127145,	0.0233214
0.0249136,	0.0164478,	0.012649,	0.0231923
0.0247958,	0.0163504,	0.012584,	0.0230643
0.024679,	0.016254,	0.0125194,	0.0229375
0.0245632,	0.0161586,	0.0124554,	0.0228119
0.0244484,	0.0160642,	0.0123919,	0.0226874
0.0243345,	0.0159705,	0.0123289,	0.0225643
0.0242216,	0.0158771,	0.0122665,	0.0224422
0.0241094,	0.0157841,	0.0122045,	0.0223207
0.0239978,	0.0156917,	0.0121429,	0.0221999
0.023887,	0.0155997,	0.0120818,	0.0220798
0.0237768,	0.0155083,	0.0120212,	0.0219603
0.0236673,	0.0154175,	0.0119609,	0.0218416
0.0235586,	0.0153272,	0.0119011,	0.0217237
0.0234505,	0.0152376,	0.0118418,	0.0216066
0.0233433,	0.0151486,	0.0117829,	0.0214909
0.0232367,	0.0150599,	0.0117245,	0.021376
0.0231306,	0.0149715,	0.0116664,	0.0212614
0.0230251,	0.0148833,	0.0116087,	0.0211473
0.0229201,	0.0147955,	0.0115514,	0.0210339
0.0228155,	0.0147083,	0.0114945,	0.0209217
0.0227117,	0.0146216,	0.0114379,	0.0208101
0.0226084,	0.0145354,	0.0113816,	0.0206992
0.0225058,	0.0144497,	0.0113256,	0.0205889
0.0224038,	0.0143645,	0.0112699,	0.0204792
0.0223024,	0.0142797,	0.0112145,	0.0203702
0.0222015,	0.0141954,	0.0111593,	0.0202618
0.0221011,	0.0141116,	0.0111044,	0.020154
0.0220012,	0.0140282,	0.0110497,	0.0200467
0.0219018,	0.0139453,	0.0109953,	0.0199401
0.0218028,	0.0138629,	0.0109411,	0.019834
0.0217044,	0.0137809,	0.0108872,	0.0197285
0.0216063,	0.0136992,	0.0108334,	0.0196235
0.0215085,	0.0136171,	0.0107799,	0.0195185
0.0214111,	0.0135355,	0.0107265,	0.019414
0.021314,	0.0134543,	0.0106733,	0.0193099
0.0212174,	0.0133736,	0.0106204,	0.0192063
0.0211211,	0.0132933,	0.0105676,	0.0191032
0.0210252,	0.0132135,	0.010515,	0.0190006
0.0209298,	0.0131343,	0.0104627,	0.0188986
0.0208348,	0.0130555,	0.0104105,	0.0187972
0.0207402,	0.0129773,	0.0103586,	0.0186963
0.0206461,	0.0128997,	0.0103069,	0.018596
0.0205525,	0.0128227,	0.0102554,	0.0184964
0.0204593,	0.0127462,	0.0102041,	0.0183973
0.0203667,	0.0126703,	0.0101531,	0.018299
0.0202746,	0.0125951,	0.0101023,	0.0182013
0.020183,	0.0125204,	0.0100517,	0.0181043
0.0200919,	0.0124464,	0.0100014,	0.0180079
0.0200013,	0.0123728,	0.00995136,	0.0179122
0.0199113,	0.0122998,	0.00990153,	0.0178171
0.0198218,	0.0122274,	0.00985195,	0.0177227
0.0197328,	0.0121557,	0.00980262,	0.017629
0.0196444,	0.0120845,	0.00975356,	0.017536
0.0195565,	0.012014,	0.00970475,	0.0174437
0.0194691,	0.0119441,	0.00965622,	0.0173521
0.0193824,	0.0118747,	0.00960795,	0.0172611
0.0192961,	0.0118056,	0.00955996,	0.0171708
0.0192103,	0.0117364,	0.00951223,	0.0170807
0.0191249,	0.0116676,	0.00946473,	0.0169912
0.0190399,	0.0115993,	0.00941748,	0.0169021
0.0189553,	0.0115315,	0.00937046,	0.0168136
0.0188713,	0.0114641,	0.0093237,	0.0167255
0.0187876,	0.0113972,	0.00927718,	0.016638
0.0187044,	0.0113308,	0.00923091,	0.0165511
0.0186217,	0.0112648,	0.00918489,	0.0164647
0.0185394,	0.0111994,	0.00913913,	0.0163788
0.0184576,	0.0111344,	0.00909361,	0.0162935
0.0183762,	0.0110699,	0.00904833,	0.0162088
0.0182953,	0.0110058,	0.00900331,	0.0161246
0.0182148,	0.0109422,	0.00895853,	0.016041
0.0181347,	0.0108789,	0.00891401,	0.0159579
0.0180551,	0.0108154,	0.00886979,	0.0158753
0.0179757,	0.0107522,	0.00882576,	0.0157929
0.0178966,	0.0106891,	0.00878194,	0.0157108
0.0178178,	0.0106262,	0.00873833,	0.0156289
0.0177392,	0.0105636,	0.00869491,	0.0155473
0.017661,	0.0105012,	0.00865169,	0.0154661
0.0175831,	0.010439,	0.00860871,	0.0153853
0.0175054,	0.0103769,	0.00856597,	0.015305
0.0174276,	0.0103148,	0.0085234,	0.015225
0.0173501,	0.0102529,	0.00848103,	0.0151457
0.0172727,	0.0101908,	0.00843879,	0.0150662
0.0171955,	0.0101286,	0.00839668,	0.0149865
0.0171185,	0.0100664,	0.0083547,	0.0149068
0.0170417,	0.0100042,	0.00831286,	0.0148272
0.0169651,	0.00994205,	0.00827114,	0.0147476
0.0168888,	0.00988004,	0.00822956,	0.0146682
0.0168127,	0.0098182,	0.00818812,	0.014589
0.0167369,	0.00975657,	0.0081468,	0.0145101
0.0166614,	0.00969519,	0.00810562,	0.0144315
0.0165862,	0.00963407,	0.00806457,	0.0143532
0.0165113,	0.00957324,	0.00802365,	0.0142752
0.0164367,	0.00951272,	0.00798287,	0.0141976
0.0163624,	0.00945252,	0.00794221,	0.0141204
0.0162883,	0.00939265,	0.00790169,	0.0140435
0.0162146,	0.00933313,	0.0078613,	0.013967
0.0161412,	0.00927395,	0.00782103,	0.013891
0.0160681,	0.00921512,	0.0077809,	0.0138153
0.0159952,	0.00915666,	0.00774089,	0.01374
0.0159227,	0.00909855,	0.00770101,	0.0136651
0.0158504,	0.0090408,	0.00766125,	0.0135906
0.0157784,	0.00898342,	0.00762162,	0.0135165
0.0157067,	0.0089264,	0.00758212,	0.0134427
0.0156353,	0.00886974,	0.00754274,	0.0133694
0.0155642,	0.00881346,	0.00750348,	0.0132964
0.0154933,	0.00875753,	0.00746435,	0.0132238
0.0154227,	0.00870198,	0.00742534,	0.0131516
0.0153524,	0.00864679,	0.00738646,	0.0130798
0.0152824,	0.00859196,	0.0073477,	0.0130084
0.0152126,	0.00853751,	0.00730906,	0.0129373
0.0151431,	0.00848342,	0.00727056,	0.0128666
0.015074,	0.0084297,	0.00723218,	0.0127963
0.015005,	0.00837635,	0.00719393,	0.0127263
0.0149364,	0.00832337,	0.00715581,	0.0126568
0.0148681,	0.00827075,	0.00711782,	0.0125876
0.0148,	0.00821851,	0.00707997,	0.0125188
0.0147322,	0.00816663,	0.00704225,	0.0124504
0.0146647,	0.00811513,	0.00700467,	0.0123823
0.0145975,	0.008064,	0.00696722,	0.0123147
0.0145306,	0.00801324,	0.00692992,	0.0122474
0.014464,	0.00796285,	0.00689276,	0.0121805
0.0143977,	0.00791282,	0.00685574,	0.0121141
0.0143317,	0.00786317,	0.00681888,	0.012048
0.014266,	0.00781389,	0.00678215,	0.0119823
0.0142006,	0.00776498,	0.00674558,	0.011917
0.0141355,	0.00771643,	0.00670916,	0.0118521
0.0140707,	0.00766825,	0.0066729,	0.0117876
0.0140062,	0.00762043,	0.00663679,	0.0117235
0.013942,	0.00757298,	0.00660083,	0.0116597
0.0138781,	0.00752588,	0.00656504,	0.0115964
0.0138145,	0.00747914,	0.0065294,	0.0115335
0.0137512,	0.00743275,	0.00649393,	0.011471
0.0136883,	0.00738672,	0.00645862,	0.0114088
0.0136256,	0.00734103,	0.00642347,	0.0113471
0.0135632,	0.00729569,	0.00638849,	0.0112857
0.0135012,	0.00725069,	0.00635367,	0.0112247
0.0134394,	0.00720602,	0.00631902,	0.0111642
0.0133779,	0.00716169,	0.00628454,	0.0111039
0.0133168,	0.00711769,	0.00625022,	0.0110441
0.0132559,	0.007074,	0.00621607,	0.0109847
0.0131953,	0.00703064,	0.00618209,	0.0109256
0.013135,	0.00698759,	0.00614828,	0.0108669
0.013075,	0.00694484,	0.00611464,	0.0108085
0.0130152,	0.0069024,	0.00608116,	0.0107505
0.0129558,	0.00686026,	0.00604786,	0.0106929
0.0128966,	0.0068184,	0.00601472,	0.0106356
0.0128377,	0.00677684,	0.00598175,	0.0105787
0.012779,	0.00673555,	0.00594894,	0.0105221
0.0127207,	0.00669455,	0.0059163,	0.0104658
0.0126625,	0.00665381,	0.00588383,	0.0104099
0.0126047,	0.00661333,	0.00585152,	0.0103543
0.012547,	0.00657312,	0.00581937,	0.010299
0.0124897,	0.00653315,	0.00578739,	0.010244
0.0124326,	0.00649344,	0.00575557,	0.0101894
0.0123757,	0.00645397,	0.00572391,	0.010135
0.012319,	0.00641473,	0.0056924,	0.010081
0.0122626,	0.00637573,	0.00566106,	0.0100272
0.0122064,	0.00633695,	0.00562987,	0.00997373
0.0121504,	0.0062984,	0.00559884,	0.00992054
0.0120944,	0.00625994,	0.00556795,	0.00986757
0.0120385,	0.00622167,	0.00553721,	0.00981488
0.0119829,	0.00618368,	0.00550661,	0.00976252
0.0119275,	0.00614595,	0.00547617,	0.00971049
0.0118724,	0.00610845,	0.00544586,	0.00965875
0.0118176,	0.00607119,	0.0054157,	0.00960729
0.011763,	0.00603411,	0.00538568,	0.0095561
0.0117086,	0.00599719,	0.00535579,	0.00950514
0.0116544,	0.00596047,	0.00532604,	0.00945444
0.0116004,	0.00592393,	0.00529643,	0.00940397
0.0115466,	0.00588757,	0.00526694,	0.00935373
0.0114929,	0.00585138,	0.00523759,	0.00930371
0.0114395,	0.00581536,	0.00520837,	0.00925391
0.0113862,	0.0057795,	0.00517927,	0.00920432
0.0113331,	0.00574379,	0.00515031,	0.00915493
0.0112802,	0.00570827,	0.00512147,	0.00910586
0.0112273,	0.0056729,	0.00509278,	0.00905711
0.0111746,	0.00563758,	0.0050642,	0.00900845
0.0111221,	0.00560233,	0.00503574,	0.00895991
0.0110697,	0.00556717,	0.00500741,	0.0089115
0.0110174,	0.0055321,	0.00497919,	0.00886324
0.0109653,	0.00549714,	0.00495108,	0.00881512
0.0109133,	0.00546229,	0.00492309,	0.00876716
0.0108615,	0.00542757,	0.00489521,	0.00871935
0.0108098,	0.00539296,	0.00486744,	0.0086717
0.0107582,	0.00535847,	0.00483977,	0.00862421
0.0107068,	0.00532411,	0.00481221,	0.00857688
0.0106555,	0.00528987,	0.00478476,	0.00852971
0.0106044,	0.00525576,	0.0047574,	0.00848269
0.0105534,	0.00522177,	0.00473015,	0.00843584
0.0105025,	0.00518791,	0.004703,	0.00838914
0.0104517,	0.00515419,	0.00467595,	0.0083426
