rho,	rhou,	rhov,	rhoet
1.93668e-06,	1.03216e-06,	3.10981e-07,	1.18305e-06
1.7555e-06,	9.35614e-07,	2.81631e-07,	1.07241e-06
1.5901e-06,	8.47477e-07,	2.54866e-07,	9.71408e-07
1.43924e-06,	7.6708e-07,	2.30478e-07,	8.79282e-07
1.30174e-06,	6.93805e-07,	2.08289e-07,	7.95328e-07
1.17652e-06,	6.27073e-07,	1.88102e-07,	7.18867e-07
1.06258e-06,	5.6635e-07,	1.69751e-07,	6.49287e-07
9.58984e-07,	5.11139e-07,	1.53081e-07,	5.86019e-07
8.6487e-07,	4.6098e-07,	1.3795e-07,	5.28537e-07
7.79437e-07,	4.15446e-07,	1.24227e-07,	4.76352e-07
7.01944e-07,	3.74144e-07,	1.1179e-07,	4.29015e-07
