rho,	rhou,	rhov,	rhoet
0.0456896,	0.0193214,	0.0240411,	0.0389373
0.0454584,	0.0191623,	0.0238965,	0.0387038
0.0452282,	0.0190052,	0.0237525,	0.0384717
0.0449991,	0.0188503,	0.023609,	0.0382412
0.0447713,	0.0186974,	0.0234661,	0.0380121
0.0445447,	0.0185467,	0.0233239,	0.0377849
0.0443194,	0.0183983,	0.0231822,	0.0375595
0.0440956,	0.0182517,	0.0230413,	0.0373358
0.0438731,	0.0181069,	0.022901,	0.0371138
0.0436521,	0.0179643,	0.0227615,	0.0368937
0.0434326,	0.017824,	0.0226227,	0.0366755
0.043215,	0.0176863,	0.0224849,	0.0364602
0.042999,	0.0175506,	0.0223479,	0.0362472
0.0427846,	0.0174167,	0.0222117,	0.0360363
0.0425718,	0.0172845,	0.0220765,	0.0358275
0.0423606,	0.0171541,	0.0219422,	0.0356206
0.0421508,	0.0170253,	0.0218088,	0.0354157
0.0419426,	0.0168982,	0.0216764,	0.0352128
0.0417357,	0.0167726,	0.0215448,	0.0350117
0.0415303,	0.0166486,	0.0214142,	0.0348124
0.0413264,	0.0165247,	0.0212847,	0.0346152
0.0411239,	0.0164004,	0.0211561,	0.0344201
0.0409229,	0.0162766,	0.0210285,	0.0342272
0.0407225,	0.0161535,	0.0209016,	0.0340346
0.0405226,	0.0160314,	0.0207754,	0.0338426
0.0403235,	0.0159104,	0.0206499,	0.0336515
0.0401253,	0.0157908,	0.0205252,	0.0334613
0.039929,	0.0156708,	0.0204016,	0.0332739
0.0397331,	0.0155517,	0.0202786,	0.0330868
0.0395379,	0.0154338,	0.0201562,	0.0329003
0.0393434,	0.0153172,	0.0200343,	0.0327144
0.0391498,	0.0152022,	0.0199132,	0.0325295
0.0389572,	0.0150887,	0.0197927,	0.0323457
0.0387655,	0.0149768,	0.0196729,	0.0321631
0.038575,	0.0148664,	0.0195538,	0.0319817
0.0383856,	0.0147575,	0.0194354,	0.0318015
0.0381975,	0.0146502,	0.0193177,	0.0316227
