rho,	rhou,	rhov,	rhoet
5.08072e-05,	2.62229e-05,	1.10568e-05,	3.01367e-05
4.73236e-05,	2.44293e-05,	1.02597e-05,	2.80849e-05
4.40566e-05,	2.27465e-05,	9.51604e-06,	2.61593e-05
4.09947e-05,	2.11723e-05,	8.82258e-06,	2.43532e-05
3.81268e-05,	1.97029e-05,	8.17626e-06,	2.26603e-05
3.54421e-05,	1.83262e-05,	7.57414e-06,	2.10745e-05
3.29306e-05,	1.70373e-05,	7.0135e-06,	1.959e-05
3.05824e-05,	1.58312e-05,	6.49171e-06,	1.82011e-05
2.83881e-05,	1.47034e-05,	6.00632e-06,	1.69025e-05
2.6339e-05,	1.36493e-05,	5.55499e-06,	1.5689e-05
2.44263e-05,	1.26648e-05,	5.13554e-06,	1.45556e-05
2.26422e-05,	1.17458e-05,	4.74589e-06,	1.34978e-05
2.09788e-05,	1.08883e-05,	4.38409e-06,	1.25111e-05
1.94288e-05,	1.00888e-05,	4.0483e-06,	1.15911e-05
1.79853e-05,	9.34379e-06,	3.73679e-06,	1.07339e-05
1.66417e-05,	8.64985e-06,	3.44796e-06,	9.93563e-06
1.53917e-05,	8.00386e-06,	3.18082e-06,	9.19259e-06
1.42295e-05,	7.40285e-06,	2.93325e-06,	8.50137e-06
1.31494e-05,	6.84396e-06,	2.70391e-06,	7.85868e-06
1.21461e-05,	6.32453e-06,	2.49155e-06,	7.26144e-06
1.12146e-05,	5.84201e-06,	2.29501e-06,	6.70671e-06
1.03502e-05,	5.39401e-06,	2.11318e-06,	6.19173e-06
9.54855e-06,	4.97827e-06,	1.94503e-06,	5.71389e-06
8.80537e-06,	4.59266e-06,	1.78961e-06,	5.27073e-06
8.11675e-06,	4.23517e-06,	1.64601e-06,	4.85995e-06
7.47898e-06,	3.90391e-06,	1.51338e-06,	4.47935e-06
6.88858e-06,	3.59711e-06,	1.39094e-06,	4.1269e-06
6.3423e-06,	3.3131e-06,	1.27795e-06,	3.80065e-06
5.83707e-06,	3.0503e-06,	1.17373e-06,	3.49882e-06
5.37001e-06,	2.80724e-06,	1.07762e-06,	3.21969e-06
4.93843e-06,	2.58255e-06,	9.89049e-07,	2.96168e-06
4.53982e-06,	2.37492e-06,	9.07442e-07,	2.7233e-06
4.17182e-06,	2.18316e-06,	8.32284e-07,	2.50316e-06
3.83223e-06,	2.00613e-06,	7.63093e-07,	2.29994e-06
3.51899e-06,	1.84276e-06,	6.99419e-07,	2.11244e-06
3.23017e-06,	1.69207e-06,	6.40845e-07,	1.9395e-06
2.96398e-06,	1.55313e-06,	5.86983e-07,	1.78007e-06
2.71876e-06,	1.42508e-06,	5.37472e-07,	1.63315e-06
2.49294e-06,	1.30712e-06,	4.91977e-07,	1.49782e-06
2.28508e-06,	1.19849e-06,	4.50188e-07,	1.37322e-06
2.09382e-06,	1.09851e-06,	4.11817e-07,	1.25854e-06
1.9179e-06,	1.00651e-06,	3.76597e-07,	1.15303e-06
1.75617e-06,	9.21901e-07,	3.44281e-07,	1.056e-06
1.60753e-06,	8.44113e-07,	3.1464e-07,	9.66809e-07
1.47097e-06,	7.72625e-07,	2.87462e-07,	8.84848e-07
1.34557e-06,	7.06954e-07,	2.6255e-07,	8.09563e-07
1.23045e-06,	6.46648e-07,	2.39725e-07,	7.40437e-07
1.12482e-06,	5.91291e-07,	2.18818e-07,	6.76989e-07
1.02792e-06,	5.40495e-07,	1.99675e-07,	6.18776e-07
9.39064e-07,	4.93903e-07,	1.82152e-07,	5.65385e-07
8.57618e-07,	4.51182e-07,	1.66118e-07,	5.16434e-07
7.82989e-07,	4.12024e-07,	1.51451e-07,	4.71572e-07
7.1463e-07,	3.76146e-07,	1.38039e-07,	4.3047e-07
6.52038e-07,	3.43285e-07,	1.25778e-07,	3.92829e-07
5.94933e-07,	3.13197e-07,	1.14574e-07,	3.58367e-07
5.4272e-07,	2.85658e-07,	1.04338e-07,	3.26828e-07
4.94941e-07,	2.60461e-07,	9.49899e-08,	2.97974e-07
4.51233e-07,	2.37415e-07,	8.64552e-08,	2.71585e-07
4.11263e-07,	2.16343e-07,	7.86656e-08,	2.4746e-07
3.74724e-07,	1.97082e-07,	7.15581e-08,	2.2541e-07
3.41332e-07,	1.79484e-07,	6.50751e-08,	2.05265e-07
3.10825e-07,	1.63409e-07,	5.91634e-08,	1.86881e-07
2.82964e-07,	1.48731e-07,	5.37743e-08,	1.70151e-07
2.57527e-07,	1.35332e-07,	4.88631e-08,	1.54875e-07
2.34311e-07,	1.23105e-07,	4.43887e-08,	1.4093e-07
2.13128e-07,	1.11952e-07,	4.03184e-08,	1.28205e-07
1.93807e-07,	1.0178e-07,	3.66125e-08,	1.16596e-07
1.76189e-07,	9.25067e-08,	3.32388e-08,	1.06009e-07
1.60128e-07,	8.40553e-08,	3.01684e-08,	9.6357e-08
1.45493e-07,	7.63551e-08,	2.73747e-08,	8.75598e-08
1.32159e-07,	6.93415e-08,	2.48335e-08,	7.95442e-08
1.20016e-07,	6.29728e-08,	2.25226e-08,	7.22431e-08
1.08959e-07,	5.71838e-08,	2.04218e-08,	6.55947e-08
9.88957e-08,	5.19133e-08,	1.85124e-08,	5.95424e-08
8.97381e-08,	4.71161e-08,	1.67775e-08,	5.40344e-08
8.14076e-08,	4.27512e-08,	1.52015e-08,	4.90232e-08
7.38315e-08,	3.87806e-08,	1.37703e-08,	4.44653e-08
6.69436e-08,	3.51697e-08,	1.24708e-08,	4.03209e-08
6.06829e-08,	3.1887e-08,	1.12914e-08,	3.65534e-08
5.4994e-08,	2.89034e-08,	1.02211e-08,	3.31297e-08
4.98261e-08,	2.61924e-08,	9.2501e-09,	3.00192e-08
4.51328e-08,	2.37298e-08,	8.36943e-09,	2.7194e-08
4.08715e-08,	2.14934e-08,	7.57088e-09,	2.46286e-08
3.70037e-08,	1.94631e-08,	6.84696e-09,	2.22998e-08
3.34938e-08,	1.76203e-08,	6.19088e-09,	2.01864e-08
3.03096e-08,	1.59481e-08,	5.5964e-09,	1.82688e-08
2.74217e-08,	1.44311e-08,	5.05789e-09,	1.65295e-08
2.48031e-08,	1.30554e-08,	4.57019e-09,	1.49522e-08
2.24293e-08,	1.1808e-08,	4.12861e-09,	1.35223e-08
2.0278e-08,	1.06774e-08,	3.72889e-09,	1.22263e-08
1.83289e-08,	9.65273e-09,	3.36714e-09,	1.10519e-08
1.65633e-08,	8.72442e-09,	3.03983e-09,	9.98809e-09
1.49645e-08,	7.88358e-09,	2.74376e-09,	9.0246e-09
1.35169e-08,	7.12218e-09,	2.476e-09,	8.15222e-09
1.22067e-08,	6.43286e-09,	2.2339e-09,	7.36251e-09
1.1021e-08,	5.80897e-09,	2.01505e-09,	6.64783e-09
9.94828e-09,	5.24442e-09,	1.81727e-09,	6.0012e-09
