rho,	rhou,	rhov,	rhoet
1.02102e-05,	2.69642e-06,	2.69399e-06,	6.79136e-06
9.56474e-06,	2.52578e-06,	2.5225e-06,	6.3623e-06
8.95848e-06,	2.36551e-06,	2.36152e-06,	5.95925e-06
8.38913e-06,	2.21502e-06,	2.21041e-06,	5.58073e-06
7.85455e-06,	2.07373e-06,	2.06862e-06,	5.2253e-06
7.35272e-06,	1.94112e-06,	1.93558e-06,	4.89163e-06
6.88172e-06,	1.81666e-06,	1.81078e-06,	4.57845e-06
6.43975e-06,	1.69988e-06,	1.69374e-06,	4.28457e-06
6.0251e-06,	1.59034e-06,	1.58399e-06,	4.00883e-06
5.63616e-06,	1.48759e-06,	1.48111e-06,	3.75019e-06
5.27142e-06,	1.39125e-06,	1.38466e-06,	3.50762e-06
4.92942e-06,	1.30092e-06,	1.29429e-06,	3.28017e-06
4.60881e-06,	1.21624e-06,	1.2096e-06,	3.06694e-06
4.30832e-06,	1.13689e-06,	1.13027e-06,	2.86708e-06
4.02674e-06,	1.06254e-06,	1.05597e-06,	2.67979e-06
3.76292e-06,	9.92878e-07,	9.86386e-07,	2.5043e-06
3.51579e-06,	9.27631e-07,	9.21238e-07,	2.33992e-06
3.28435e-06,	8.66529e-07,	8.60253e-07,	2.18595e-06
3.06762e-06,	8.09317e-07,	8.03174e-07,	2.04178e-06
2.86473e-06,	7.55759e-07,	7.49761e-07,	1.9068e-06
2.67481e-06,	7.0563e-07,	6.99788e-07,	1.78045e-06
2.49708e-06,	6.58719e-07,	6.53042e-07,	1.6622e-06
2.33077e-06,	6.14828e-07,	6.09321e-07,	1.55155e-06
2.17519e-06,	5.73769e-07,	5.68437e-07,	1.44803e-06
2.02967e-06,	5.35367e-07,	5.30213e-07,	1.3512e-06
1.89358e-06,	4.99455e-07,	4.94482e-07,	1.26064e-06
1.76633e-06,	4.65879e-07,	4.61088e-07,	1.17596e-06
1.64737e-06,	4.34492e-07,	4.29881e-07,	1.0968e-06
1.53618e-06,	4.05156e-07,	4.00726e-07,	1.02281e-06
1.43228e-06,	3.77742e-07,	3.7349e-07,	9.53655e-07
1.33519e-06,	3.52128e-07,	3.48053e-07,	8.89039e-07
1.24449e-06,	3.28201e-07,	3.24299e-07,	8.28673e-07
1.15977e-06,	3.05853e-07,	3.0212e-07,	7.72286e-07
1.08066e-06,	2.84983e-07,	2.81416e-07,	7.19626e-07
1.00679e-06,	2.65497e-07,	2.62092e-07,	6.70454e-07
9.3782e-07,	2.47306e-07,	2.44058e-07,	6.24547e-07
8.73448e-07,	2.30327e-07,	2.27232e-07,	5.81695e-07
8.13373e-07,	2.14482e-07,	2.11535e-07,	5.41703e-07
7.57316e-07,	1.99698e-07,	1.96893e-07,	5.04384e-07
7.05018e-07,	1.85905e-07,	1.83238e-07,	4.69567e-07
6.56235e-07,	1.73039e-07,	1.70506e-07,	4.37089e-07
6.10737e-07,	1.6104e-07,	1.58635e-07,	4.06797e-07
5.68312e-07,	1.49852e-07,	1.4757e-07,	3.78549e-07
5.28756e-07,	1.3942e-07,	1.37257e-07,	3.52212e-07
4.91883e-07,	1.29697e-07,	1.27647e-07,	3.27659e-07
4.57515e-07,	1.20634e-07,	1.18693e-07,	3.04774e-07
4.25488e-07,	1.12188e-07,	1.10351e-07,	2.83447e-07
3.95646e-07,	1.0432e-07,	1.02582e-07,	2.63575e-07
3.67846e-07,	9.69889e-08,	9.53458e-08,	2.45062e-07
3.4195e-07,	9.01608e-08,	8.86082e-08,	2.27816e-07
3.17834e-07,	8.38017e-08,	8.23354e-08,	2.11755e-07
2.95377e-07,	7.78804e-08,	7.64963e-08,	1.96799e-07
2.74468e-07,	7.23675e-08,	7.10616e-08,	1.82873e-07
2.55005e-07,	6.72356e-08,	6.6004e-08,	1.6991e-07
2.3689e-07,	6.24592e-08,	6.12982e-08,	1.57844e-07
2.20031e-07,	5.80142e-08,	5.69203e-08,	1.46614e-07
2.04344e-07,	5.38783e-08,	5.2848e-08,	1.36165e-07
1.89751e-07,	5.00305e-08,	4.90606e-08,	1.26444e-07
1.76175e-07,	4.64513e-08,	4.55386e-08,	1.17401e-07
1.6355e-07,	4.31224e-08,	4.22639e-08,	1.0899e-07
1.51809e-07,	4.00269e-08,	3.92195e-08,	1.01169e-07
1.40892e-07,	3.71486e-08,	3.63898e-08,	9.38957e-08
1.30743e-07,	3.44728e-08,	3.37598e-08,	8.71343e-08
1.21309e-07,	3.19856e-08,	3.13159e-08,	8.08492e-08
1.12542e-07,	2.9674e-08,	2.90452e-08,	7.50077e-08
1.04394e-07,	2.75259e-08,	2.69358e-08,	6.95792e-08
9.6824e-08,	2.55301e-08,	2.49763e-08,	6.45353e-08
8.97914e-08,	2.36759e-08,	2.31565e-08,	5.98494e-08
8.32589e-08,	2.19536e-08,	2.14666e-08,	5.54966e-08
7.71919e-08,	2.03541e-08,	1.98976e-08,	5.14539e-08
7.1558e-08,	1.88687e-08,	1.84409e-08,	4.76996e-08
6.6327e-08,	1.74895e-08,	1.70888e-08,	4.42137e-08
6.14707e-08,	1.62091e-08,	1.58338e-08,	4.09775e-08
5.69629e-08,	1.50206e-08,	1.46693e-08,	3.79734e-08
5.27792e-08,	1.39176e-08,	1.35887e-08,	3.51852e-08
4.88967e-08,	1.28939e-08,	1.25862e-08,	3.25977e-08
4.52943e-08,	1.19441e-08,	1.16563e-08,	3.01968e-08
4.19522e-08,	1.10629e-08,	1.07937e-08,	2.79693e-08
3.8852e-08,	1.02455e-08,	9.99386e-09,	2.5903e-08
3.59765e-08,	9.48738e-09,	9.25215e-09,	2.39865e-08
3.33099e-08,	8.78428e-09,	8.56447e-09,	2.2209e-08
3.08373e-08,	8.13232e-09,	7.92698e-09,	2.05609e-08
2.85448e-08,	7.52786e-09,	7.33608e-09,	1.90328e-08
2.64196e-08,	6.96751e-09,	6.78844e-09,	1.76162e-08
2.44498e-08,	6.44811e-09,	6.28095e-09,	1.63031e-08
2.26242e-08,	5.96674e-09,	5.81074e-09,	1.50861e-08
2.09325e-08,	5.52066e-09,	5.3751e-09,	1.39583e-08
1.9365e-08,	5.10734e-09,	4.97157e-09,	1.29134e-08
1.79128e-08,	4.72443e-09,	4.5978e-09,	1.19453e-08
1.65677e-08,	4.36972e-09,	4.25165e-09,	1.10485e-08
