rho,	rhou,	rhov,	rhoet
0.0264949,	0.0186318,	0.0125165,	0.0244965
0.0262436,	0.0183894,	0.0124202,	0.024235
0.0259894,	0.0181325,	0.0123129,	0.0239545
0.0257476,	0.0179088,	0.0122181,	0.0237121
0.0254983,	0.0176587,	0.0121313,	0.0234393
0.0252426,	0.0174293,	0.0120238,	0.0232127
0.0250237,	0.0172428,	0.0119458,	0.0229978
0.0247886,	0.0170416,	0.0118361,	0.0227557
0.0247457,	0.0169296,	0.0119386,	0.0227558
0.0243717,	0.0166414,	0.0116678,	0.0223604
0.024155,	0.0164592,	0.0115983,	0.0221636
0.0241173,	0.0164997,	0.0115609,	0.0221577
0.0239213,	0.0163338,	0.0114582,	0.0219225
0.0237385,	0.016171,	0.0113878,	0.0217389
0.0235438,	0.0159759,	0.0113034,	0.0214994
0.0233494,	0.015805,	0.0112241,	0.0213274
0.0241412,	0.0167766,	0.0115042,	0.0222749
0.0264029,	0.0198774,	0.0114875,	0.0240893
0.0248408,	0.0179562,	0.0113618,	0.0230232
0.0245556,	0.0176304,	0.0112815,	0.022766
0.0243776,	0.0174096,	0.0112385,	0.0224889
0.0241441,	0.0171425,	0.0111629,	0.0222137
0.023888,	0.016856,	0.0110607,	0.0218986
0.0237019,	0.0166218,	0.0110833,	0.0217117
0.0238701,	0.0167795,	0.0111395,	0.0219338
0.023375,	0.0162517,	0.010959,	0.0213033
0.0238081,	0.0168506,	0.0110132,	0.0217422
0.0236661,	0.0167332,	0.0109383,	0.0215992
0.0234296,	0.0164186,	0.0108914,	0.0213024
0.0231495,	0.0161142,	0.0107936,	0.0210047
0.0228939,	0.0158075,	0.0107107,	0.0206716
0.0228759,	0.0156611,	0.0108615,	0.020705
0.0224742,	0.015349,	0.0105676,	0.020203
0.0222991,	0.0151502,	0.0105261,	0.0200268
0.0220579,	0.0149073,	0.0104018,	0.019736
0.0227692,	0.0159533,	0.0104956,	0.0206323
0.0244759,	0.0181922,	0.0108843,	0.0226609
0.0236747,	0.0172866,	0.0105451,	0.0217063
0.0231641,	0.0166077,	0.0104872,	0.0211273
0.0226472,	0.0159945,	0.0102925,	0.0204818
0.0223395,	0.015513,	0.0103461,	0.020198
0.0218191,	0.0149799,	0.0100739,	0.0194873
0.0214848,	0.0145834,	0.0100309,	0.0191978
0.0211071,	0.0141845,	0.0098412,	0.0187061
0.0209114,	0.013893,	0.00987602,	0.0185646
0.0205122,	0.013541,	0.00965292,	0.0180598
0.0202283,	0.013263,	0.00953132,	0.017776
0.0200898,	0.0130726,	0.0095301,	0.0176566
0.0197697,	0.0128113,	0.00935531,	0.0173035
0.0195551,	0.0126086,	0.00926239,	0.0170597
0.0194664,	0.0124868,	0.0092822,	0.0170358
0.0191887,	0.0122873,	0.00911484,	0.0167073
0.0190599,	0.0121562,	0.00909165,	0.0166428
0.0188265,	0.011982,	0.0089605,	0.0164092
0.0186649,	0.011856,	0.00887252,	0.0162544
0.0186524,	0.0117889,	0.0089524,	0.016302
0.0183452,	0.0115991,	0.00874279,	0.0161569
0.0182756,	0.0115892,	0.0086302,	0.0158546
0.0181997,	0.0115119,	0.00862657,	0.0158059
0.0179665,	0.011345,	0.00846808,	0.0155631
0.0178228,	0.0112266,	0.0084064,	0.0154078
0.0177852,	0.0111731,	0.00842548,	0.015388
0.01754,	0.0109936,	0.00824861,	0.0151058
0.017383,	0.0108799,	0.0081528,	0.0149576
0.0179324,	0.0116351,	0.00831192,	0.0156459
0.0196352,	0.014075,	0.00831149,	0.0170872
0.0184734,	0.012637,	0.00820257,	0.0162859
0.0184096,	0.0124823,	0.00830924,	0.016367
0.0181723,	0.0122047,	0.00816839,	0.0160401
0.0179453,	0.0119458,	0.00806481,	0.0157392
0.0179096,	0.0118077,	0.00815775,	0.0156988
0.0175796,	0.0115112,	0.00793604,	0.0153002
0.0174522,	0.0113905,	0.007871,	0.0152201
0.0172179,	0.0111233,	0.0077878,	0.0149278
0.0172319,	0.0110692,	0.00794267,	0.0149914
0.0168915,	0.010772,	0.00767464,	0.0145375
0.0167791,	0.0106441,	0.0076791,	0.0144782
0.0165824,	0.0105555,	0.00754312,	0.0141594
0.0163911,	0.010369,	0.00745029,	0.0139508
0.0162181,	0.0101737,	0.00740232,	0.0137448
0.0163714,	0.0101975,	0.00770522,	0.0140573
0.0159268,	0.00983438,	0.00732392,	0.013431
0.0157473,	0.00971585,	0.00726728,	0.0136136
0.0157764,	0.00978613,	0.00720212,	0.0133055
0.0156369,	0.0096448,	0.00714216,	0.0131431
0.0156572,	0.00963321,	0.00726473,	0.0132528
0.0156259,	0.00957719,	0.00727521,	0.013224
0.0153293,	0.00934669,	0.00703711,	0.0127723
0.0151819,	0.00921235,	0.00695185,	0.0125835
0.0150527,	0.00925401,	0.00690893,	0.0126735
0.015123,	0.0092275,	0.00707719,	0.0128915
0.0148456,	0.00893403,	0.00678338,	0.0122991
0.0158013,	0.0103175,	0.00690176,	0.0134037
0.0196,	0.0152454,	0.00726026,	0.0168743
0.0174646,	0.0125449,	0.00729176,	0.0154153
0.0169697,	0.0119887,	0.0070217,	0.0148221
0.0168571,	0.011868,	0.00697393,	0.0147131
0.0166841,	0.0115044,	0.00712637,	0.0145628
0.0162751,	0.0110919,	0.00687568,	0.0140527
0.0159932,	0.0107288,	0.00678367,	0.0137042
0.0158607,	0.0104684,	0.00686208,	0.0135904
0.015502,	0.0101261,	0.00663651,	0.0131547
0.0152526,	0.00984967,	0.00654054,	0.012877
0.0153424,	0.00973796,	0.00684289,	0.0130829
0.014871,	0.00936254,	0.00646481,	0.0124867
0.0147104,	0.00911137,	0.00643811,	0.0122668
0.014473,	0.00889451,	0.00632418,	0.0120022
0.0144502,	0.00875513,	0.00644236,	0.0120491
0.0141616,	0.00851933,	0.00624691,	0.0116724
0.015206,	0.00992447,	0.00663601,	0.0131005
0.017124,	0.0128749,	0.00674325,	0.0154411
0.0164021,	0.0118957,	0.00659947,	0.0145214
0.0158299,	0.0111145,	0.00649482,	0.0138951
0.0152664,	0.0104261,	0.00631993,	0.0131545
0.0149781,	0.0100474,	0.00632127,	0.0128786
0.0146657,	0.00955416,	0.00631984,	0.0124679
0.0141906,	0.00906017,	0.00606388,	0.0118331
0.0140162,	0.00875377,	0.00608006,	0.0116812
0.0138774,	0.00848638,	0.00612762,	0.011549
0.0135641,	0.00817013,	0.00594914,	0.0111456
0.0133012,	0.00793186,	0.00586205,	0.0108793
0.0133472,	0.00783682,	0.00597525,	0.010963
0.0129959,	0.00757271,	0.00580206,	0.0105568
0.0128765,	0.00740208,	0.00571952,	0.0103522
0.012681,	0.00726147,	0.0056391,	0.0101831
0.0128013,	0.0072474,	0.0057835,	0.0103372
0.0124473,	0.00701672,	0.0055884,	0.00995328
0.0123125,	0.00688936,	0.00550868,	0.00980501
0.0123492,	0.00699123,	0.00555508,	0.0098523
0.012131,	0.00676785,	0.00542162,	0.00958232
0.0120068,	0.00669322,	0.00533699,	0.00944214
0.0120307,	0.00668746,	0.00546654,	0.00956872
0.0120524,	0.0066987,	0.00547705,	0.00965518
0.0117006,	0.0064023,	0.00523724,	0.00916362
0.0117083,	0.0063989,	0.00531421,	0.00923043
0.011501,	0.00622718,	0.00513079,	0.00895769
0.0114086,	0.00616221,	0.00507859,	0.00888741
0.0115611,	0.00640586,	0.00524775,	0.00922636
0.0118685,	0.0069754,	0.00550718,	0.0100823
0.0114568,	0.00653709,	0.00508985,	0.0093311
0.0114536,	0.00636621,	0.00518985,	0.00920439
0.0112748,	0.00628002,	0.00497157,	0.00906662
0.011244,	0.00612691,	0.00500508,	0.00885667
0.0111567,	0.00606744,	0.00491057,	0.00872984
0.0110566,	0.00608527,	0.00487546,	0.00882468
0.0109937,	0.00596104,	0.00483536,	0.00861667
0.0113712,	0.00617592,	0.00526183,	0.00910486
0.0110441,	0.00607675,	0.00505732,	0.00893188
0.0107983,	0.00586712,	0.00471563,	0.00850233
0.0106837,	0.00579018,	0.00468594,	0.00839965
0.0107584,	0.00585626,	0.00495174,	0.00868505
0.010848,	0.00583813,	0.00501752,	0.00874604
0.0106875,	0.00590749,	0.00481228,	0.00858995
0.0105745,	0.0058775,	0.00481508,	0.00853781
0.0103796,	0.00563922,	0.00461787,	0.00821
0.0103882,	0.00558259,	0.00466099,	0.0081664
0.0101726,	0.00552382,	0.00448269,	0.00800012
0.0106734,	0.00571541,	0.00505052,	0.00863197
0.0100682,	0.00547396,	0.00449653,	0.00801707
0.0101653,	0.00537893,	0.00464653,	0.00799876
0.0102946,	0.00552336,	0.00477208,	0.00836718
0.0100768,	0.00536459,	0.0046324,	0.00825648
0.00986208,	0.0054527,	0.00446252,	0.00812438
0.0102072,	0.00544906,	0.00472011,	0.0083268
0.00969229,	0.00523208,	0.00439617,	0.00777412
0.00962282,	0.00509661,	0.00436895,	0.00762054
0.00974534,	0.00522692,	0.00446642,	0.00785701
0.0098328,	0.00523011,	0.00462596,	0.00794483
0.00940493,	0.00496763,	0.00429553,	0.00739662
0.0095094,	0.00499291,	0.00431636,	0.00755812
0.00920507,	0.00479786,	0.00417598,	0.00720139
0.00946757,	0.00504005,	0.00440258,	0.00771745
0.00910729,	0.00478121,	0.00415497,	0.00718669
