rho,	rhou,	rhov,	rhoet
0.0120518,	0.0103204,	0.00976786,	0.0153555
0.0121965,	0.0103327,	0.00984717,	0.0154748
0.0123278,	0.0104195,	0.00977391,	0.0157095
0.0124294,	0.0104803,	0.00994461,	0.0159098
0.0125093,	0.010531,	0.0101085,	0.0160901
0.0125723,	0.0105771,	0.0101964,	0.01626
0.0126464,	0.0106155,	0.0103426,	0.0164254
0.0127107,	0.0106467,	0.0104528,	0.0165774
0.0127451,	0.0106619,	0.0105522,	0.0166964
0.0127513,	0.0106847,	0.0104244,	0.0167917
0.0127131,	0.0106555,	0.0102785,	0.0168169
0.0123936,	0.0103411,	0.01008,	0.0164455
0.0120195,	0.00997886,	0.00986222,	0.0160024
0.0116484,	0.00962609,	0.00963881,	0.0155639
0.0112777,	0.00931936,	0.0094064,	0.0151152
0.0110914,	0.00950052,	0.00916481,	0.0146968
0.0112696,	0.00960417,	0.00895016,	0.0143304
0.0114478,	0.00973816,	0.00885137,	0.0144678
0.0116029,	0.00985305,	0.00905073,	0.014734
0.0117355,	0.00996588,	0.0092339,	0.0149734
0.0118461,	0.0100538,	0.00940064,	0.0151864
0.0119278,	0.0102533,	0.00955127,	0.015361
0.0120812,	0.0103337,	0.00968354,	0.0155091
0.0122091,	0.0104754,	0.00979756,	0.0156885
0.0123213,	0.0105634,	0.00999103,	0.015906
0.012399,	0.0106432,	0.0101255,	0.0160913
0.0124739,	0.0106913,	0.0101915,	0.0162443
0.0125238,	0.0107091,	0.0102697,	0.0163805
0.0125486,	0.0106976,	0.0104646,	0.0165284
0.0125772,	0.0106777,	0.0105577,	0.0166471
0.0125738,	0.0106494,	0.0105484,	0.0167025
0.0125565,	0.0106048,	0.0106009,	0.016601
0.0123832,	0.0104332,	0.0104074,	0.0164339
0.0119743,	0.0100276,	0.0101784,	0.0159551
0.011571,	0.00962174,	0.00994053,	0.0154646
0.0111749,	0.00921976,	0.00968532,	0.0149593
0.0107873,	0.00944678,	0.00942557,	0.0144601
0.0110777,	0.00969416,	0.0091638,	0.0140462
0.0113505,	0.00991707,	0.00890073,	0.0143387
0.0115698,	0.010072,	0.0088116,	0.0146811
0.0117769,	0.0102385,	0.00905279,	0.0150222
0.0119564,	0.0103813,	0.00927466,	0.0153304
0.0121085,	0.0105004,	0.00947668,	0.0156053
0.0122333,	0.0105961,	0.00965816,	0.0158463
0.0123252,	0.0106592,	0.00981891,	0.0160437
0.0123899,	0.010744,	0.00995634,	0.0162056
0.0124371,	0.0107969,	0.0100934,	0.0163462
0.0124946,	0.0108257,	0.0102939,	0.016498
0.0125268,	0.0108091,	0.0103967,	0.0166264
0.0125382,	0.0107957,	0.0103566,	0.016671
0.012567,	0.010784,	0.0103768,	0.0166409
0.0125696,	0.0107561,	0.0104429,	0.0165998
0.0125079,	0.010681,	0.0103053,	0.0165761
0.0124096,	0.0105715,	0.0101425,	0.0164972
0.0119902,	0.0101449,	0.00991838,	0.0159993
0.0116048,	0.00976363,	0.00969226,	0.0155438
0.0112296,	0.00939343,	0.00946063,	0.0150936
0.010845,	0.00929403,	0.00921939,	0.0146192
0.0107426,	0.00959018,	0.00897157,	0.014133
0.01106,	0.00985463,	0.00871021,	0.0139769
0.0113438,	0.0100878,	0.00849766,	0.0144079
0.0115942,	0.0102899,	0.00877531,	0.0147989
0.0117861,	0.0104222,	0.00904281,	0.0151094
0.011961,	0.0105551,	0.00926609,	0.0154076
0.0121044,	0.0106589,	0.00946635,	0.0156654
0.0122171,	0.0107342,	0.00964351,	0.0158831
0.0122943,	0.0107731,	0.00979772,	0.0160519
0.0123396,	0.010783,	0.00992589,	0.016179
0.0123569,	0.0107689,	0.0100277,	0.0162684
0.0123677,	0.0107423,	0.0101655,	0.0163456
0.0123694,	0.0107019,	0.0103096,	0.0164101
0.0123397,	0.0106426,	0.0103618,	0.0164433
0.012233,	0.0105165,	0.0101856,	0.0163485
0.0118736,	0.0101423,	0.00996212,	0.0159188
0.0116581,	0.00979513,	0.00973973,	0.015432
0.0114545,	0.00956399,	0.00952008,	0.0149816
0.0110024,	0.00908967,	0.00928748,	0.0145444
0.0105804,	0.00865976,	0.00904226,	0.014079
0.0101829,	0.00888583,	0.00879178,	0.0135981
0.0102009,	0.00918698,	0.00853614,	0.0131129
0.0105265,	0.00945213,	0.00827666,	0.013227
0.0108141,	0.00968113,	0.0080143,	0.0136471
0.0110633,	0.00987324,	0.00823562,	0.01402
0.0112744,	0.0100281,	0.00847623,	0.0143444
0.0114259,	0.0101145,	0.00870228,	0.014586
0.0115546,	0.0101906,	0.00888154,	0.0148038
0.0116502,	0.0102353,	0.00903538,	0.0149776
0.0117145,	0.0102507,	0.00916435,	0.0151092
0.0117436,	0.0102308,	0.00926958,	0.0151928
0.011743,	0.0101837,	0.00934925,	0.0152362
0.0117151,	0.0101118,	0.00940377,	0.015241
0.011702,	0.010045,	0.00954147,	0.0152626
0.0116616,	0.0099554,	0.00961316,	0.0152509
0.0115776,	0.00983257,	0.00954883,	0.0151801
0.0114373,	0.00965923,	0.00934031,	0.0150146
0.011134,	0.00932709,	0.00911556,	0.0146334
0.0107247,	0.00889775,	0.00887938,	0.0141128
0.01037,	0.00851135,	0.00865105,	0.0136343
0.0101964,	0.00824573,	0.00841278,	0.0131811
0.00980657,	0.00791769,	0.00816716,	0.012745
0.00946275,	0.00819906,	0.00791495,	0.0122903
0.00944408,	0.00844239,	0.00766575,	0.0118373
0.00971478,	0.00864902,	0.00741875,	0.0120797
0.00995034,	0.00882136,	0.00727085,	0.0124118
0.0101494,	0.00895744,	0.00748696,	0.0126973
0.0103152,	0.00906141,	0.00767961,	0.0129405
0.0104292,	0.00910741,	0.00786037,	0.0131121
0.010523,	0.00914368,	0.00799913,	0.0132631
0.0105891,	0.00915459,	0.00811628,	0.0133778
0.0106294,	0.00914215,	0.00821255,	0.0134585
0.0106436,	0.0091062,	0.00828835,	0.0135056
0.0106309,	0.00904368,	0.00834474,	0.0135149
0.0105954,	0.00896108,	0.00837977,	0.0134927
0.0105477,	0.00886556,	0.00842359,	0.0134527
0.0105026,	0.00876535,	0.00851339,	0.0134146
0.0104372,	0.00865431,	0.00853569,	0.0133564
0.010331,	0.00851215,	0.0084215,	0.013238
0.0101842,	0.00833361,	0.0082194,	0.013051
0.00978886,	0.00791277,	0.00797632,	0.0125417
0.00943248,	0.00754079,	0.00775744,	0.0120841
0.00914683,	0.00724732,	0.00755922,	0.011667
0.00907508,	0.0071585,	0.00737456,	0.0112694
0.00889928,	0.00707605,	0.00718786,	0.011034
0.0085838,	0.00726472,	0.00699538,	0.0106229
0.00846462,	0.00743701,	0.00679509,	0.0103377
0.00868163,	0.00759105,	0.00658718,	0.0106275
0.00887394,	0.00772251,	0.0063916,	0.0108881
0.00904002,	0.00782893,	0.00656762,	0.0111163
0.00917824,	0.00790764,	0.00672457,	0.0113084
0.00927721,	0.00794063,	0.00686898,	0.0114443
0.0093544,	0.0079607,	0.00698,	0.011558
0.00941008,	0.00796145,	0.00707393,	0.0116441
0.00944523,	0.00794425,	0.00715154,	0.0117045
0.00946096,	0.00791068,	0.00721304,	0.0117405
0.00945919,	0.00786298,	0.00725864,	0.0117537
0.00943763,	0.0077973,	0.00728863,	0.0117399
0.00939897,	0.00771756,	0.00730425,	0.0117033
0.00937407,	0.00764424,	0.00739171,	0.0116853
0.00933145,	0.00755494,	0.00744733,	0.0116442
0.00926989,	0.00745796,	0.00742247,	0.0115867
0.00916429,	0.00732187,	0.00724521,	0.0114525
0.00904858,	0.00717919,	0.00707697,	0.0113036
0.00876501,	0.00687443,	0.00688552,	0.010939
0.00847403,	0.0065703,	0.00670366,	0.0105671
0.00824068,	0.00644999,	0.00654293,	0.0102346
0.00821381,	0.0063881,	0.00639826,	0.00995717
0.00815474,	0.00630167,	0.00626843,	0.0098878
0.00808193,	0.00626928,	0.00613386,	0.00979824
0.0079934,	0.00639996,	0.00599831,	0.00965784
0.00779734,	0.00651667,	0.00585517,	0.00937497
0.00776545,	0.0066187,	0.00572135,	0.00935853
0.00790906,	0.00670843,	0.00566635,	0.00954803
0.00803515,	0.00678235,	0.00579883,	0.00971663
0.00813511,	0.00682558,	0.00592388,	0.00984738
0.00821415,	0.00685484,	0.00602344,	0.00995664
0.00827446,	0.00686579,	0.0061097,	0.0100413
0.00831764,	0.00686085,	0.00618346,	0.0101045
0.00834626,	0.00684345,	0.00624548,	0.0101496
0.00836175,	0.00681532,	0.00629613,	0.0101782
0.00836315,	0.00677501,	0.00633454,	0.0101884
0.00840273,	0.00680392,	0.00633712,	0.0102732
0.00836314,	0.00671878,	0.00636173,	0.0102236
0.008329,	0.00663949,	0.00641644,	0.0101839
0.00829563,	0.00656083,	0.00648539,	0.0101472
0.00825282,	0.00647784,	0.00652487,	0.0101015
0.00819361,	0.00638956,	0.00648223,	0.0100392
0.00810726,	0.00627778,	0.00634312,	0.00992729
0.00791073,	0.00606072,	0.00619247,	0.00967485
0.00766744,	0.00580864,	0.00602984,	0.00936925
0.00740603,	0.00572083,	0.00590828,	0.00902672
0.00735069,	0.00564254,	0.00577632,	0.00878391
0.00732283,	0.00557294,	0.00565074,	0.00869105
0.00728779,	0.00549904,	0.00563246,	0.00864742
0.00724603,	0.00550826,	0.00566028,	0.0085972
0.00719304,	0.00558496,	0.00561216,	0.00851585
0.00711897,	0.00565367,	0.00547666,	0.00838359
0.00690873,	0.00572314,	0.00532842,	0.00816461
0.00701376,	0.00579703,	0.00520079,	0.00832083
0.00712345,	0.00585779,	0.00509669,	0.00845953
0.00721514,	0.00590907,	0.00515883,	0.00858225
0.00729035,	0.00594413,	0.00524046,	0.00868353
0.00735017,	0.00596426,	0.00531253,	0.00876534
0.00739668,	0.00597206,	0.00537536,	0.00883014
0.00743171,	0.00596977,	0.00542973,	0.00888039
0.00745529,	0.00595711,	0.00547571,	0.00891585
0.00746795,	0.00593452,	0.00551355,	0.00893708
0.0074734,	0.00590493,	0.00554629,	0.00894907
0.0074179,	0.0058092,	0.0056025,	0.00886481
0.00749636,	0.0058766,	0.0055813,	0.0089961
0.0074718,	0.00580548,	0.00565094,	0.0089645
0.00744068,	0.00573052,	0.00570302,	0.00892535
0.00740473,	0.00566076,	0.00570938,	0.0088887
0.00734565,	0.005574,	0.00559935,	0.00881153
0.00728109,	0.00548583,	0.00548465,	0.00872643
0.00721239,	0.00539674,	0.00537786,	0.00863658
0.00701453,	0.00518446,	0.00525424,	0.00838353
0.00682946,	0.00499278,	0.00514169,	0.00814949
0.00666176,	0.00496582,	0.00503948,	0.00793977
0.00658621,	0.00493523,	0.00493899,	0.00773895
0.00659174,	0.00490559,	0.00489631,	0.00767006
0.00658728,	0.00486584,	0.00494349,	0.00766374
0.00657196,	0.00484825,	0.00497632,	0.00764272
0.00654405,	0.00490188,	0.00493373,	0.00759984
0.00652129,	0.00495274,	0.00482495,	0.00752433
0.00653972,	0.00542211,	0.00472588,	0.00772307
0.00646654,	0.0049875,	0.00462986,	0.00739202
0.00641637,	0.00503452,	0.0045577,	0.00735197
0.00637695,	0.00507247,	0.00457333,	0.00744894
0.00644661,	0.00510653,	0.00463811,	0.00753962
0.00650827,	0.00513457,	0.00469883,	0.0076212
0.00656066,	0.00515454,	0.00475456,	0.00769138
0.00660319,	0.00516544,	0.00480472,	0.00774899
0.00663296,	0.00516268,	0.00484901,	0.00778923
0.00665213,	0.00514918,	0.00488627,	0.00781512
0.00666168,	0.00512626,	0.0049167,	0.00782811
0.00666262,	0.00509528,	0.00494054,	0.00782966
0.00669513,	0.00511766,	0.00493706,	0.00788933
0.00666875,	0.00505188,	0.00496551,	0.00784987
0.0066467,	0.00498822,	0.00502154,	0.00781825
0.00661972,	0.00492224,	0.00506362,	0.00778142
0.00658838,	0.00607662,	0.00509242,	0.0119034
0.00654911,	0.00479073,	0.00505861,	0.00769603
0.00649381,	0.00471331,	0.00495272,	0.00761985
0.0063533,	0.00455632,	0.00483884,	0.00743739
0.00617648,	0.00437039,	0.00472473,	0.00721178
0.00601841,	0.00433866,	0.00462077,	0.00701319
0.00587515,	0.00433214,	0.004525,	0.00683592
0.0058761,	0.00431791,	0.00443569,	0.00671002
0.00587978,	0.0042956,	0.0043516,	0.00671343
0.00591941,	0.00433396,	0.00427796,	0.00678407
0.00589328,	0.0042821,	0.00425613,	0.00674258
0.0058688,	0.0043055,	0.00429027,	0.00670381
0.00585137,	0.00415938,	0.00432807,	0.00666204
0.00626189,	0.0051327,	0.00435265,	0.00727907
0.00584257,	0.00432403,	0.0043671,	0.00653852
0.00582807,	0.00433619,	0.00434652,	0.00652206
0.00579807,	0.00434693,	0.00425118,	0.00648806
0.00568267,	0.00436269,	0.00416855,	0.00650918
0.0057346,	0.00438423,	0.00408882,	0.00657381
0.00578511,	0.00440791,	0.00409159,	0.00663916
0.00583118,	0.00442912,	0.00413367,	0.00670012
0.00587157,	0.00444598,	0.00417298,	0.00675446
0.00590514,	0.00445674,	0.00420872,	0.00680019
0.00593139,	0.00446053,	0.00424044,	0.00683636
0.00595016,	0.00445695,	0.00426787,	0.00686253
0.00596151,	0.00444595,	0.00429088,	0.00687868
0.00592489,	0.00438441,	0.00433867,	0.00681924
0.00600777,	0.00445942,	0.0043462,	0.00694971
0.0059974,	0.00441551,	0.00439917,	0.00693407
0.00598291,	0.00436638,	0.00444311,	0.00691267
0.00596041,	0.00431075,	0.00446891,	0.00688176
0.00592553,	0.00424925,	0.00442114,	0.00683503
0.0058801,	0.00417864,	0.00433391,	0.00676849
0.00583158,	0.00410674,	0.00425254,	0.00669862
0.00578017,	0.0040338,	0.00417592,	0.00662565
0.00563853,	0.00387598,	0.00408806,	0.00644031
0.00550737,	0.00373389,	0.00400832,	0.00627149
0.00539154,	0.00370664,	0.00393693,	0.00612536
0.00528876,	0.00372759,	0.0038726,	0.00599873
0.00523863,	0.00374368,	0.00381417,	0.00588818
0.00526495,	0.00375304,	0.00376053,	0.00590661
0.00528488,	0.00375588,	0.00371066,	0.00593451
0.00526354,	0.00409364,	0.00375529,	0.00589685
0.00532062,	0.00376813,	0.00375091,	0.00599251
0.00532922,	0.00375366,	0.00380188,	0.00600375
0.00533016,	0.003731,	0.00384322,	0.00600441
0.00534262,	0.00372848,	0.003876,	0.00599605
0.00535781,	0.00372977,	0.00390096,	0.00596458
0.00536694,	0.0037335,	0.00388527,	0.00593038
0.00535922,	0.00374163,	0.00380524,	0.00591822
0.0053435,	0.0037572,	0.00375085,	0.00590177
0.00532113,	0.00377519,	0.00370264,	0.00587562
0.00523777,	0.00379323,	0.00364637,	0.00583755
0.00522664,	0.00381325,	0.00367913,	0.00589129
0.00526549,	0.00383346,	0.0037123,	0.00594357
0.00530019,	0.00385103,	0.00374418,	0.00599134
0.00532957,	0.00386393,	0.00377406,	0.00603247
0.00535273,	0.00387048,	0.00380124,	0.00606504
0.00537019,	0.00387154,	0.00382527,	0.00609012
0.00541229,	0.00391246,	0.00382934,	0.00615869
0.00541019,	0.0038881,	0.00385743,	0.00615442
0.00540949,	0.00386173,	0.00390941,	0.00615304
0.00540317,	0.00382986,	0.00395173,	0.006144
0.00539212,	0.00379331,	0.00398561,	0.00612847
0.00537295,	0.00374717,	0.00401096,	0.00610106
0.0053444,	0.00369777,	0.00398071,	0.00606398
0.0053057,	0.00363899,	0.00390422,	0.00600594
0.00523819,	0.00355374,	0.00382839,	0.00591237
0.00510832,	0.00341076,	0.00374721,	0.00574191
0.00499456,	0.00328792,	0.00367567,	0.00559465
0.00489396,	0.00318171,	0.00361192,	0.00546649
0.00480382,	0.00320856,	0.0035543,	0.00535364
0.00475587,	0.00325876,	0.00350056,	0.00525142
0.00466124,	0.00329987,	0.00344932,	0.00515703
0.00469371,	0.00320823,	0.00339999,	0.00513922
0.004727,	0.00339711,	0.00335757,	0.00518377
0.00475912,	0.00339785,	0.00331257,	0.00522794
0.00478847,	0.00339388,	0.00331049,	0.00526918
0.00484373,	0.00339279,	0.00331952,	0.00535678
0.00485428,	0.00336273,	0.00334437,	0.00536994
0.00487183,	0.00334215,	0.00337907,	0.00538995
0.00490771,	0.00333529,	0.00342721,	0.00540815
0.00493578,	0.00332844,	0.00346387,	0.00539168
0.00495825,	0.00331925,	0.00349243,	0.00537646
0.0049753,	0.00332451,	0.00351364,	0.00540902
0.00498394,	0.00332456,	0.00350005,	0.00543229
0.0049795,	0.00331246,	0.00344315,	0.00543214
0.00496962,	0.0033039,	0.00339791,	0.00542393
0.00495814,	0.00331283,	0.00335626,	0.00541338
0.00487465,	0.00332285,	0.00330359,	0.00531102
0.00478365,	0.00333718,	0.00331965,	0.00530058
0.00481269,	0.0033537,	0.00334674,	0.00534152
0.00484036,	0.00336964,	0.00337372,	0.0053809
0.00483033,	0.0034278,	0.00342133,	0.00536212
0.00491105,	0.00343012,	0.00341083,	0.00548686
0.00492454,	0.00342632,	0.00346078,	0.00550712
0.00493294,	0.00341637,	0.00350818,	0.00552025
0.00493575,	0.00340063,	0.00354774,	0.00552555
0.00493358,	0.00338,	0.00358,	0.00552406
0.00492647,	0.00335442,	0.00360526,	0.00551563
0.00491156,	0.00332647,	0.00358165,	0.00549897
0.00488743,	0.00328937,	0.00351907,	0.00546331
0.00485977,	0.00324863,	0.00346248,	0.00542261
0.00478265,	0.0031618,	0.00340028,	0.00532098
0.0046783,	0.00304907,	0.00333774,	0.00518515
0.00458331,	0.00294704,	0.00328176,	0.00506208
