rho,	rhou,	rhov,	rhoet
0.135029,	0.11285,	0.0548286,	0.131971
0.133147,	0.111034,	0.0539983,	0.129808
0.131308,	0.109262,	0.0531888,	0.127701
0.129512,	0.107534,	0.0523993,	0.125647
0.127756,	0.105847,	0.0516288,	0.123644
0.12604,	0.104199,	0.0508766,	0.12169
0.124362,	0.10259,	0.0501418,	0.119782
0.122719,	0.101016,	0.0494239,	0.117918
0.121112,	0.0994778,	0.048722,	0.116097
0.119538,	0.0979729,	0.0480355,	0.114318
0.117996,	0.0965,	0.0473639,	0.112577
0.116484,	0.0950578,	0.0467063,	0.110874
0.115003,	0.093645,	0.0460624,	0.109206
0.11355,	0.0922606,	0.0454316,	0.107574
0.112125,	0.0909035,	0.0448133,	0.105974
0.110727,	0.0895725,	0.0442071,	0.104406
0.109354,	0.0882665,	0.0436124,	0.102869
0.108005,	0.0869846,	0.0430289,	0.101361
0.106681,	0.0857259,	0.0424561,	0.0998813
0.105379,	0.0844896,	0.0418936,	0.0984287
0.1041,	0.0832749,	0.0413411,	0.0970023
0.102842,	0.0820809,	0.0407981,	0.0956011
0.101605,	0.0809068,	0.0402643,	0.0942241
0.100388,	0.079752,	0.0397394,	0.0928703
0.09919,	0.0786159,	0.039223,	0.0915392
0.0980109,	0.0774979,	0.0387149,	0.0902301
0.0968501,	0.0763974,	0.0382147,	0.0889422
0.0957069,	0.0753139,	0.0377221,	0.0876749
0.0945808,	0.0742469,	0.037237,	0.0864274
0.0934712,	0.0731958,	0.0367589,	0.0851992
0.0923778,	0.0721601,	0.0362878,	0.0839897
0.0913,	0.0711396,	0.0358233,	0.0827984
0.0902375,	0.0701338,	0.0353652,	0.0816249
0.0891897,	0.0691422,	0.0349134,	0.0804684
0.0881563,	0.0681645,	0.0344675,	0.0793287
0.0871369,	0.0672005,	0.0340275,	0.0782054
0.0861311,	0.0662497,	0.0335931,	0.0770979
0.0851386,	0.0653119,	0.0331642,	0.076006
0.0841592,	0.0643869,	0.0327406,	0.0749293
0.0831924,	0.0634744,	0.0323221,	0.0738675
0.0822379,	0.0625739,	0.0319086,	0.0728202
0.0812955,	0.0616854,	0.0314999,	0.071787
0.0803649,	0.0608086,	0.0310959,	0.0707677
0.0794457,	0.0599432,	0.0306966,	0.0697619
0.0785378,	0.0590891,	0.0303017,	0.0687694
0.0776409,	0.058246,	0.0299111,	0.0677901
0.0767547,	0.0574138,	0.0295248,	0.0668235
0.0758791,	0.0565923,	0.0291426,	0.0658695
0.0750139,	0.0557812,	0.0287645,	0.0649278
0.0741586,	0.0549804,	0.0283903,	0.0639982
0.0733133,	0.0541897,	0.0280199,	0.0630804
0.0724777,	0.053409,	0.0276534,	0.0621742
0.0716516,	0.0526381,	0.0272905,	0.0612796
0.0708348,	0.0518769,	0.0269313,	0.0603963
0.0700272,	0.0511251,	0.0265756,	0.0595241
0.0692285,	0.0503828,	0.0262234,	0.0586628
0.0684387,	0.0496497,	0.0258747,	0.0578123
0.0676576,	0.0489258,	0.0255293,	0.0569725
0.066885,	0.0482108,	0.0251872,	0.0561431
0.0661207,	0.0475047,	0.0248484,	0.0553239
0.0653647,	0.0468072,	0.0245128,	0.0545148
0.0646167,	0.0461184,	0.0241803,	0.0537158
0.0638767,	0.0454382,	0.023851,	0.0529267
0.0631446,	0.0447663,	0.0235247,	0.0521474
0.0624202,	0.0441029,	0.0232015,	0.0513778
0.0617034,	0.0434478,	0.0228812,	0.0506178
0.0609941,	0.0428008,	0.0225639,	0.0498672
0.0602922,	0.0421618,	0.0222495,	0.0491259
0.0595975,	0.0415309,	0.021938,	0.0483938
0.05891,	0.0409078,	0.0216293,	0.0476709
0.0582295,	0.0402925,	0.0213234,	0.0469569
0.057556,	0.0396849,	0.0210203,	0.0462519
0.0568894,	0.0390851,	0.02072,	0.0455558
0.0562295,	0.0384928,	0.0204224,	0.0448684
0.0555763,	0.0379081,	0.0201275,	0.0441897
0.0549297,	0.0373309,	0.0198353,	0.0435196
0.0542896,	0.036761,	0.0195458,	0.0428581
0.0536559,	0.0361985,	0.0192589,	0.042205
0.0530286,	0.0356433,	0.0189747,	0.0415603
0.0524075,	0.0350953,	0.018693,	0.0409239
0.0517925,	0.0345544,	0.0184139,	0.0402957
0.0511836,	0.0340207,	0.0181374,	0.0396757
0.0505806,	0.033494,	0.0178634,	0.0390638
0.0499836,	0.0329742,	0.0175919,	0.0384598
0.0493924,	0.0324613,	0.017323,	0.0378638
0.0488069,	0.0319554,	0.0170565,	0.0372758
0.048227,	0.0314562,	0.0167926,	0.0366955
0.0476528,	0.0309638,	0.0165311,	0.036123
0.047084,	0.0304781,	0.0162721,	0.0355581
0.0465206,	0.029999,	0.0160155,	0.0350009
0.0459625,	0.0295265,	0.0157614,	0.0344512
